id_aluno,id_resposta,id_questao,ids_abilidade,acerto_resposta,tempo_resposta,curso_ano
02f301eb-dd30-4985-acda-c4ab15f04020,c264b209-f5fb-4800-a750-5ba12f1a7bb6,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,3.0,Matemática - 7° ano
56da8aa4-3047-4a09-a682-d1c67e570b54,bf102ea6-7299-426a-b3da-4614f7839787,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,17.0,Matemática - 7° ano
5679b451-097b-432f-a95b-ce0de64be02b,ef0a19d4-827c-49eb-aed7-17273668ab83,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,13.0,Matemática - 7° ano
02f301eb-dd30-4985-acda-c4ab15f04020,fab80a19-74de-460a-8398-d2dc9bce8113,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,7.0,Matemática - 7° ano
c117da6a-bd75-4b69-8bd7-1aa292ec60f6,769bbf78-14f8-4944-9cd7-3090a3963a63,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,41.0,Matemática - 7° ano
84ba4c1c-9806-45ce-ab9c-1b6b263d086a,285cc7ae-43f0-400f-8644-fc02e3aad6f5,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,4.0,Matemática - 7° ano
84ba4c1c-9806-45ce-ab9c-1b6b263d086a,c5caf8d2-273e-4ed1-93d1-a7f185694e6a,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,6.0,Matemática - 7° ano
56da8aa4-3047-4a09-a682-d1c67e570b54,fc4756f3-f70b-44b7-b03b-2325a46570b1,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,2.0,Matemática - 7° ano
8a9e297d-5460-48b9-881c-83580b87c537,d191c617-411a-477f-b295-eadd10ecdcdf,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,45.0,Matemática - 7° ano
fb6cf529-ea71-4fcd-88dc-84c9a44151d3,c3fb6a75-37ba-4bf5-ac32-81ef2266ecb3,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,1.0,Matemática - 7° ano
79260723-8ff8-4c89-b77d-595643d3ab65,48903eaf-2fbd-4d37-82d8-d79691cf6626,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,6.0,Matemática - 7° ano
5bfd0cb3-e21f-48dc-807e-b7c1877b1cb1,a07c97c1-6026-4b17-adc6-d33353bf17b3,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,171.0,Matemática - 7° ano
8dcc77c8-53be-4824-a93b-5c02646f6f46,b6a50dbb-606b-4b2a-8dd9-7ed0bf5ebc3b,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,65.0,Matemática - 7° ano
f9f49b58-db83-432c-a1c9-a3791a1fb919,fb5231da-8c21-4fc9-8ff6-c9a529293fdc,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,29.0,Matemática - 7° ano
6d789920-ab46-4318-bb2d-b6758343b24f,46229580-14b8-49c6-9ac5-f4d1ccb7d88e,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,25.0,Matemática - 7° ano
c48a6cbf-8a0c-4776-a13f-eba9af7d72c8,94cccfc3-b056-4fb4-b022-7fc57f546efb,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,2.0,Matemática - 7° ano
7a648a6d-06ec-4540-9671-8d168b77e5b4,86b166c5-1fc0-414e-94bf-04a69b60cd5c,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,102.0,Matemática - 7° ano
a622ff18-92b3-4038-acd7-19a40ab84103,12ffdbe1-c268-44ed-b83b-e8d9536dda21,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,18.0,Matemática - 7° ano
97b3d95b-19d9-4697-9619-bd9e31b13313,523f7b33-ca5a-43b3-bc94-0b345c99e559,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,53.0,Matemática - 7° ano
b8acc625-f964-4073-a459-17d8060536bf,7082b140-4765-4043-be3f-49b5590e6797,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,3.0,Matemática - 7° ano
2416cf54-7a23-49b0-b356-ef6f6f0cc4ab,aa785d57-ec52-4137-b8d0-020e96e3d5f4,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,26.0,Matemática - 7° ano
60cfd7e1-ad39-4af9-afbb-b678e8ee213c,78616a1a-8fa2-429e-bb80-bc35cecd696c,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,48.0,Matemática - 7° ano
70c63ecc-3b29-48cd-b7a6-bcf0d07a1320,2f53284d-38a6-4e77-a4ee-7744113dad7f,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,1.0,Matemática - 7° ano
3313647f-d5be-4d2b-9b3a-bb46c5677025,1378c064-e379-40fd-b040-eee2fb05cf6f,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,31.0,Matemática - 7° ano
0c08997c-5081-48c5-9873-69cf4696df3d,cf0e84c0-a8d5-46c9-9c4a-8b8a5ab05f42,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,21.0,Matemática - 7° ano
b3cb74aa-c887-4efa-81f1-f072b72ad722,657a52f0-28dc-48bf-b399-2d4eed1eef1f,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,3.0,Matemática - 7° ano
b3cb74aa-c887-4efa-81f1-f072b72ad722,9e896fb1-7b05-4fc6-8014-8fc9c9ca1934,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,4.0,Matemática - 7° ano
0c08997c-5081-48c5-9873-69cf4696df3d,a796eed7-e4e7-4891-ba68-1bf55e407235,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,15.0,Matemática - 7° ano
b3cb74aa-c887-4efa-81f1-f072b72ad722,ab1413a8-51b1-48b3-a28a-56a6aa56b267,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,5.0,Matemática - 7° ano
b3cb74aa-c887-4efa-81f1-f072b72ad722,bb64611c-d2c9-4268-8fb1-858a204223b3,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,9.0,Matemática - 7° ano
13545e21-6eea-4024-83fe-3856235828d2,e2c073d3-4714-4b18-baa6-ac66d6889b52,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,72.0,Matemática - 7° ano
b3cb74aa-c887-4efa-81f1-f072b72ad722,ae4ee5fe-781b-4279-b410-4f75e55a9445,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,1.0,Matemática - 7° ano
b3cb74aa-c887-4efa-81f1-f072b72ad722,869d47a9-6d77-44e3-a97e-8c03baab80ee,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,29.0,Matemática - 7° ano
3834b88f-2ab7-4841-b151-2826f11df9a3,af1ec946-54cd-46e9-b3b6-5fd9ec00bb6a,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,30.0,Matemática - 7° ano
35cf8d5c-7437-4c41-a576-240484121d50,4e9dd252-3403-4894-9370-68a80475d41a,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,35.0,Matemática - 7° ano
84e5a542-8fc0-425e-927b-83dbc833c0ed,89fb67ed-2901-4522-a0bf-50423481d4d2,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,36.0,Matemática - 7° ano
a06b9ae2-9db3-454f-bcfa-600371914dda,34c6eb25-f2d2-43d5-a50b-ac337e76a188,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,28.0,Matemática - 7° ano
505ef87c-9124-4452-bf50-c5a441508127,bc2ea401-f62a-440d-becf-40e92d2bd612,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,2.0,Matemática - 7° ano
4d8e4a4a-8128-4c50-b600-be7f63ae7374,19166c29-2e82-4ace-b50d-983cfc25c541,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,35.0,Matemática - 7° ano
21253e56-5aed-4cd6-82f8-63acf4b730c8,a6755207-bf22-4234-8a36-5da604b0f4d6,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,2.0,Matemática - 7° ano
01140589-6973-42ce-8727-baba344fc927,d0dc2af9-61b4-4607-b5fb-acdcb8e48d03,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,27.0,Matemática - 7° ano
13230c2a-57dd-40ee-8c89-97ec20b441f6,c609ce51-faa7-4900-a06b-a799b05eb64c,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,29.0,Matemática - 7° ano
ffc28ed1-4d09-4d1f-bb00-58f7a4181e41,c3e5f722-a844-466a-8ada-4e00e53a7b25,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,18.0,Matemática - 7° ano
7745fed0-0c64-464d-ae7c-8a8347fcca00,7cbddd3f-f226-4781-90d6-ed04610242a6,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,23.0,Matemática - 7° ano
5ff31985-871a-4c30-8d13-30fff783e084,6e44226c-a1b8-446c-8edd-edefe33b1a05,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,45.0,Matemática - 7° ano
fa3ead1a-c6c7-4d16-9356-0392aafbef11,d52410f1-9093-4e7f-89ef-bbbe6d6a8873,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,12.0,Matemática - 7° ano
405a2352-8e87-45f0-b241-accfbe26eecd,25a377c2-7e71-420e-88c6-6f8871ce5e01,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,32.0,Matemática - 7° ano
0f5c66b4-ad07-4146-9e85-3742f8f53da1,a0de5109-6dfa-41a6-a858-bece75584ede,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,1.0,Matemática - 7° ano
b943b1b4-3d39-43bf-b0b8-28d1a34966fd,66d62e71-fbe3-439b-bb99-4473a8aeeebe,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,27.0,Matemática - 7° ano
9546df96-2a04-426a-ad9d-f73fb0fdcee1,f8668a01-8296-45df-af5e-51b0c467d625,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,4.0,Matemática - 7° ano
510adb7a-3ade-415d-b24b-da386807dbcf,c704750a-755a-483f-aea4-1164dfde0aae,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,35.0,Matemática - 7° ano
81bb6bec-12fe-4d7c-9531-d88939d259f2,c10afd60-73bd-4579-8208-dffb9c3db9eb,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,18.0,Matemática - 7° ano
de41c178-cab8-4a82-87a7-8b0e6353470e,0ae6c2c2-a68e-4d3b-9503-e38bfcda9283,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,5.0,Matemática - 7° ano
7134fa71-206b-43c7-9289-2b7e02fa4ed8,bcc3d61f-b206-41db-baed-08745d10f212,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,18.0,Matemática - 7° ano
b61d244e-b9f6-45e2-9147-bcc6e2fdd0f9,779ee97a-ff0e-4bca-9bc3-bc18ffe53aa1,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,52.0,Matemática - 7° ano
c2584174-22f1-470d-a037-35f634d2ea25,bbf4c4c7-4af5-4712-b52f-8014aaebab02,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,50.0,Matemática - 7° ano
f7e5991a-95e4-45c0-8e3a-ae4efbe06b3d,9cd8346d-1dea-4847-a185-05817486118e,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,11.0,Matemática - 7° ano
a92a3bdf-d59c-4b9b-b075-9ea618043465,e6956098-9419-42cb-9275-78e80cc4b63f,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,15.0,Matemática - 7° ano
8353bc4e-2676-4918-b73b-497c60cd136b,4b791c2c-ed40-4f86-a901-b02895612da8,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,24.0,Matemática - 7° ano
04b2530e-5db0-41d7-aed3-781e09fa43ad,ff0a6591-8056-4e36-b5d8-0c995df40ad7,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,21.0,Matemática - 7° ano
aa3dbecf-e1ed-4b62-a4c0-b83cc319b8c4,b7ae8de7-c64e-4e42-a4eb-267a3ece8e26,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,34.0,Matemática - 7° ano
24830c88-69c6-4941-8bee-369be9abe8ef,9d358763-feb5-487c-b4f0-66d7e68b502f,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,28.0,Matemática - 7° ano
c95631b5-a576-41cd-b0cf-a1e58b5de91b,2737af5f-8304-45fd-ae9e-5ce3cf24dbf8,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,24.0,Matemática - 7° ano
d36832e3-b115-46d7-b4eb-6940350020b6,78d9b7b3-1964-498e-97e1-1c92d3abb151,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,21.0,Matemática - 7° ano
947495dd-6fc9-45b0-acf7-1ecb590441d3,d228d285-3d2e-467d-93cd-8ae1fa969dc4,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,6.0,Matemática - 7° ano
c1de0a7d-3af4-47ea-97fd-9ae8fed759d8,40d2d486-7bb5-45f2-9e4b-aad47c636ec5,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,39.0,Matemática - 7° ano
887ffd53-fac5-4734-806a-200fcab4477d,a84eac43-75d8-4821-b9a1-8d5484e3ee83,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,48.0,Matemática - 7° ano
91b40df5-2819-4c65-8eea-e7d0b3511fad,c232778d-2d18-46b4-819e-d33127c2f964,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,16.0,Matemática - 7° ano
517dc79d-3b91-4a9a-a5a6-6bd6c128f95e,ce2e3ef1-e28c-4f7b-b9b8-ce51bd22197e,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,44.0,Matemática - 7° ano
4fe13a2d-56d4-4300-9a10-a4e456065b00,f170ef5c-827a-48b9-a200-0a674119ebf2,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,88.0,Matemática - 7° ano
70cbe763-0a00-4902-982e-3b3a00d277c9,fe7bbf67-6ec8-4917-878f-34c070039279,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,11.0,Matemática - 7° ano
9bcf89a2-3661-4af2-b2e2-31107f98d2b6,9d1338cd-cf90-43a1-a2b6-a6cafa58df8e,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,61.0,Matemática - 7° ano
5ba3e850-74b5-4d9b-be35-454204b49032,e1405d57-cea2-46ee-8a56-c037f950c235,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,1.0,Matemática - 7° ano
5ba3e850-74b5-4d9b-be35-454204b49032,e87a8c73-f8d7-40e8-a7f7-aacc74380a0e,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,24.0,Matemática - 7° ano
9b1bab19-6e91-4d04-849e-b4a03c418a1a,cc9e7943-baac-4475-a7cd-b9af5d0cdaa9,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,34.0,Matemática - 7° ano
c1d73303-1b93-46b9-b6c1-3f070e602bc4,64fc1db6-71a8-451a-a634-65a5254817c4,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,21.0,Matemática - 7° ano
d662167c-8094-4800-a3a1-fcb93ec987cb,7afa2ecb-984b-4673-8304-42568477f532,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,39.0,Matemática - 7° ano
4d10b6b8-134e-4dce-87d8-d001a7a16c39,3889d5d3-9171-4546-a74b-5899a2a169b5,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,19.0,Matemática - 7° ano
e270f42f-84ba-453e-b145-1465ccf76b3b,cec30162-9241-4b99-a731-f155287632ec,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,31.0,Matemática - 7° ano
e7a32ed8-6606-46e5-8cb9-17f88cebf1a0,f0f86b5a-c993-4a1f-83c4-607195d27ea3,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,58.0,Matemática - 7° ano
8dd742c4-ad05-417b-935d-7d5ffc4759d1,f54a5040-535c-48f5-aa1f-e51efff64d76,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,12.0,Matemática - 7° ano
b9e757d2-2fcc-4fde-9d2c-48f8a437393a,ef12601e-9155-4730-8dc1-d38a5e8d77b0,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,43.0,Matemática - 7° ano
c156b162-85c8-4b39-9446-426f33774cc5,1620eca7-5332-4221-970c-53a6f119c46e,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,79.0,Matemática - 7° ano
71e9023d-78f2-4ca5-9d56-41a478b0e6d8,7147cc9a-0c68-4be7-94c9-e4bdb8f217d7,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,20.0,Matemática - 7° ano
8353bc4e-2676-4918-b73b-497c60cd136b,1d55e78f-9595-4aa4-ac93-d55b3b96db6d,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,31.0,Matemática - 7° ano
cf6e0292-8098-4b27-a467-5e536368f10f,e58381d0-a29a-4643-ab83-40d8ded87738,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,25.0,Matemática - 7° ano
5fbf228d-c7ea-498f-bb50-a99e34c84789,7f77ef9b-ec23-429c-9005-446ea1f88716,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,48.0,Matemática - 7° ano
c5f0e6c1-ca13-4e8b-8d66-c72416942b73,a2a52e4c-2d8f-4e8a-95de-ba0307ac434d,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,32.0,Matemática - 7° ano
d57db3c0-cecd-4f17-9d43-d4381aed6808,d6adbca6-2b3a-4438-9a82-1f165d67c9f1,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,7.0,Matemática - 7° ano
f690e291-794a-42ad-9c22-d4b401c1fecc,9c85524d-c2d3-45c3-abd3-84fa5d6027e8,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,49.0,Matemática - 7° ano
cc637e36-e243-454e-8163-17a6a6405cd7,889de8ec-64f2-4933-b8e3-04aebe251f53,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,43.0,Matemática - 7° ano
6c9cea5a-afcd-407d-b0b8-30833e751d47,471263b8-8e56-4ebc-8714-7ff91eb9da74,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,174.0,Matemática - 7° ano
a8a1348c-8969-4210-9c9c-d56f31592341,c1010e0f-a965-4d15-b906-a3338052085c,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,151.0,Matemática - 7° ano
4c179414-65ae-4b54-b55a-cab3def868fb,8f3be983-f2e7-4147-bd86-6f47d1153268,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,31.0,Matemática - 7° ano
3db99c6f-d6c4-4de9-934e-bd6a810c544e,72ef5b83-c5b0-4213-bb84-4b0342458430,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,34.0,Matemática - 7° ano
4e6cd1b9-278f-4526-b8d6-ede01ddbd6fe,8336cd8b-6268-4135-8ebd-24eebf588fbe,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,31.0,Matemática - 7° ano
eb6fe76b-8156-4a0c-aa35-0382e378abef,4145cf97-f9dc-437c-be40-740e1c2744b1,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,83.0,Matemática - 7° ano
e60eda8e-c245-4b9c-b0ad-04360a3e2fb5,81eb5e2c-6354-4097-98e2-d21f85cfad17,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,7.0,Matemática - 7° ano
e4084d00-db1a-4ed3-95a0-a5743fa3bf8e,d897a10b-7ed5-48cd-9ed1-07b7742cee9e,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,33.0,Matemática - 7° ano
f926677e-85ad-497a-99c1-47ae8c4cc067,46c58aba-2213-4b27-ac78-846b7a5e6784,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,3.0,Matemática - 7° ano
9d396c2f-03be-47f2-a60c-27b5f12b875f,707fd471-07df-439e-85e8-c1f2f600c325,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,20.0,Matemática - 7° ano
97b3d95b-19d9-4697-9619-bd9e31b13313,2887ef74-21d7-4a17-a452-d2e55e96b06a,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,23.0,Matemática - 7° ano
16466269-7e0c-4d00-8a00-0881c989cf28,3b71f0fd-f084-45a1-bb4f-f73b5d3fe705,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,17.0,Matemática - 7° ano
aa10af0b-3239-4da2-af5e-74d355c3a19a,2fab59c6-5722-4e61-9fcb-b1f90092c7f7,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,257.0,Matemática - 7° ano
0abf943c-4fcd-4820-a4f5-3566b3b1aeff,0589520b-89b0-489c-8f5e-d87d22ee3ea1,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],0.0,0.0,Matemática - 7° ano
0c5d66b6-5929-4647-b48e-5ed8e0bfa4c6,d8c038ad-e15e-4e36-8a6f-6fc616ba0505,9da0f7c9-d769-4de0-805b-c97c0607ce6e,[b38d1ee4-2d13-4072-bc8e-db24f1e84d15],1.0,52.0,Matemática - 7° ano
